created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2020-09-24 09:59:27 UTC,2782,2227.2,4837.2,28.06,1003.70919025,0.0,,,,,,,
2020-09-24 09:59:58 UTC,2783,16.6,17.8,28.08,1003.72428641,0.0,,,,,,,
2020-09-24 10:00:39 UTC,2784,19.6,20.9,28.09,1003.69941815,0.0,,,,,,,
2020-09-24 10:01:30 UTC,2785,18.8,20.3,28.13,1003.74007318,0.0,,,,,,,
2020-09-24 10:02:01 UTC,2786,17.2,18.5,28.15,1003.82767369,0.0,,,,,,,
2020-09-24 10:02:38 UTC,2787,17.2,18.5,28.17,1003.70140188,0.0,,,,,,,
2020-09-24 10:03:14 UTC,2788,17.4,19.0,28.19,1003.78165743,0.0,,,,,,,
2020-09-24 10:03:45 UTC,2789,16.9,18.4,28.17,1003.77025814,0.0,,,,,,,
2020-09-24 10:04:16 UTC,2790,17.1,18.4,28.21,1003.77491807,0.0,,,,,,,
2020-09-24 10:04:47 UTC,2791,17.0,18.3,28.22,1003.80047798,0.0,,,,,,,
2020-09-24 10:05:18 UTC,2792,17.4,19.2,28.24,1003.77957394,0.0,,,,,,,
2020-09-24 10:05:49 UTC,2793,17.1,18.7,28.26,1003.75103619,0.0,,,,,,,
2020-09-24 10:06:19 UTC,2794,16.8,18.1,28.26,1003.70063052,0.0,,,,,,,
2020-09-24 10:06:50 UTC,2795,16.0,17.3,28.28,1003.72277893,0.0,,,,,,,
2020-09-24 10:07:21 UTC,2796,14.7,16.2,28.31,1003.77417504,0.0,,,,,,,
2020-09-24 10:07:52 UTC,2797,9.1,9.8,28.34,1003.72098867,0.0,,,,,,,
2020-09-24 10:08:27 UTC,2798,9.7,10.3,28.35,1003.69581285,0.0,,,,,,,
2020-09-24 10:08:58 UTC,2799,9.7,10.3,28.37,1003.74007423,0.0,,,,,,,
2020-09-24 10:09:29 UTC,2800,10.1,10.7,28.39,1003.71520913,0.0,,,,,,,
2020-09-24 10:10:00 UTC,2801,10.1,10.9,28.42,1003.71245608,0.0,,,,,,,
2020-09-24 10:10:31 UTC,2802,9.2,9.7,28.44,1003.71986523,0.0,,,,,,,
2020-09-24 10:11:42 UTC,2803,19.1,20.9,28.45,1003.72017648,0.0,,,,,,,
2020-09-24 10:12:13 UTC,2804,17.5,18.7,28.47,1003.73186925,0.0,,,,,,,
2020-09-24 10:12:43 UTC,2805,16.5,17.7,28.47,1003.77522534,0.0,,,,,,,
2020-09-24 10:13:14 UTC,2806,16.9,18.1,28.49,1003.7684648,0.0,,,,,,,
2020-09-24 10:14:30 UTC,2807,54.1,57.5,28.53,1003.73682069,0.0,,,,,,,
2020-09-24 10:15:01 UTC,2808,5.0,7.6,28.53,1003.75127393,0.0,,,,,,,
2020-09-24 10:15:32 UTC,2809,130.0,137.0,28.55,1003.74509992,0.0,,,,,,,
2020-09-24 10:16:02 UTC,2810,119.3,126.4,28.57,1003.74542917,0.0,,,,,,,
2020-09-24 10:16:33 UTC,2811,231.1,242.7,28.58,1003.70944624,0.0,,,,,,,
2020-09-24 10:17:04 UTC,2812,7.0,9.8,28.58,1003.75280939,0.0,,,,,,,
2020-09-24 10:17:35 UTC,2813,12.1,13.3,28.58,1003.73466495,0.0,,,,,,,
2020-09-24 10:18:05 UTC,2814,10.9,12.1,28.59,1003.73837675,0.0,,,,,,,
2020-09-24 10:18:41 UTC,2815,7.7,9.1,28.6,1003.77525564,0.0,,,,,,,
2020-09-24 10:19:12 UTC,2816,6.4,15.0,28.63,1003.71834712,0.0,,,,,,,
2020-09-24 10:19:43 UTC,2817,5.4,7.3,28.64,1003.72572652,0.0,,,,,,,
2020-09-24 10:20:13 UTC,2818,5.9,7.3,28.64,1003.72941623,0.0,,,,,,,
2020-09-24 10:20:44 UTC,2819,19.8,21.2,28.65,1003.78725948,0.0,,,,,,,
2020-09-24 10:21:15 UTC,2820,35.9,38.1,28.68,1003.79185791,0.0,,,,,,,
2020-09-24 10:21:46 UTC,2821,23.0,24.7,28.69,1003.7666339,0.0,,,,,,,
2020-09-24 10:22:16 UTC,2822,17.3,20.6,28.71,1003.81401443,0.0,,,,,,,
2020-09-24 10:22:47 UTC,2823,110.2,116.2,28.71,1003.79955701,0.0,,,,,,,
2020-09-24 10:23:18 UTC,2824,8.0,15.9,28.73,1003.82566862,0.0,,,,,,,
2020-09-24 10:23:48 UTC,2825,6.8,7.5,28.75,1003.7933798,0.0,,,,,,,
2020-09-24 10:24:19 UTC,2826,4.9,5.2,28.75,1003.79706928,0.0,,,,,,,
2020-09-24 10:25:30 UTC,2827,9.1,10.0,28.75,1003.8152171,0.0,,,,,,,
2020-09-24 10:26:01 UTC,2828,33.9,36.1,28.77,1003.79058765,0.0,,,,,,,
2020-09-24 10:26:32 UTC,2829,53.0,56.2,28.79,1003.83795267,0.0,,,,,,,
2020-09-24 10:27:02 UTC,2830,51.6,55.2,28.8,1003.8705757,0.0,,,,,,,
2020-09-24 10:27:33 UTC,2831,5.1,6.3,28.81,1003.83146824,0.0,,,,,,,
2020-09-24 10:28:04 UTC,2832,16.4,17.6,28.83,1003.88961953,0.0,,,,,,,
2020-09-24 10:28:45 UTC,2833,19.2,20.5,28.83,1003.86438844,0.0,,,,,,,
2020-09-24 10:29:15 UTC,2834,16.5,18.0,28.71,1003.74172741,0.0,,,,,,,
2020-09-24 10:29:46 UTC,2835,18.6,20.3,28.85,1003.88283521,0.0,,,,,,,
2020-09-24 10:30:17 UTC,2836,15.5,16.7,28.85,1003.88652457,0.0,,,,,,,
2020-09-24 10:30:48 UTC,2837,9.2,9.8,28.86,1003.89051051,0.0,,,,,,,
2020-09-24 10:31:18 UTC,2838,11.5,13.5,28.86,1003.90866082,0.0,,,,,,,
2020-09-24 10:31:49 UTC,2839,9.9,10.6,28.89,1003.89819706,0.0,,,,,,,
2020-09-24 10:32:20 UTC,2840,9.7,10.8,28.9,1003.88034143,0.0,,,,,,,
2020-09-24 10:32:51 UTC,2841,9.5,10.2,28.92,1003.94984661,0.0,,,,,,,
2020-09-24 10:33:21 UTC,2842,9.7,10.3,28.95,1003.93994541,0.0,,,,,,,
2020-09-24 10:33:52 UTC,2843,8.9,9.4,28.95,1003.90365101,0.0,,,,,,,
2020-09-24 10:34:23 UTC,2844,9.1,9.8,28.96,1003.94364414,0.0,,,,,,,
2020-09-24 10:34:54 UTC,2845,2227.2,4914.0,28.96,1003.97994884,0.0,,,,,,,
2020-09-24 10:35:24 UTC,2846,9.5,10.2,28.99,1003.95898561,0.0,,,,,,,
2020-09-24 10:35:55 UTC,2847,11.4,12.3,28.98,1003.87900536,0.0,,,,,,,
2020-09-24 10:36:27 UTC,2848,14.0,15.1,28.99,1003.95189966,0.0,,,,,,,
2020-09-24 10:36:58 UTC,2849,10.1,10.8,29.01,1003.91248746,0.0,,,,,,,
2020-09-24 10:37:29 UTC,2850,10.6,11.3,29.0,1003.90879874,0.0,,,,,,,
2020-09-24 10:38:00 UTC,2851,12.1,12.8,29.02,1003.93802483,0.0,,,,,,,
2020-09-24 10:38:30 UTC,2852,12.9,13.9,29.03,1003.94937481,0.0,,,,,,,
2020-09-24 10:39:01 UTC,2853,8.6,9.1,29.04,1003.93860464,0.0,,,,,,,
2020-09-24 10:39:32 UTC,2854,9.8,10.5,29.05,1003.95335925,0.0,,,,,,,
2020-09-24 10:40:03 UTC,2855,10.3,11.2,29.06,1003.96442523,0.0,,,,,,,
2020-09-24 10:40:33 UTC,2856,10.2,11.0,29.07,1003.9499647,0.0,,,,,,,
2020-09-24 10:41:04 UTC,2857,4369.1,4601.6,29.06,1003.93180567,0.0,,,,,,,
2020-09-24 10:41:35 UTC,2858,13.3,14.1,29.08,1003.98286861,0.0,,,,,,,
2020-09-24 10:42:06 UTC,2859,14.0,15.4,29.08,1004.01917786,0.0,,,,,,,
2020-09-24 10:42:37 UTC,2860,19.9,21.4,29.09,1003.96160228,0.0,,,,,,,
2020-09-24 10:43:07 UTC,2861,19.2,20.7,29.12,1004.01267066,0.0,,,,,,,
2020-09-24 10:43:38 UTC,2862,16.8,18.3,29.13,1004.00586818,0.0,,,,,,,
2020-09-24 10:44:09 UTC,2863,99.6,104.9,29.13,1004.0637366,0.0,,,,,,,
2020-09-24 10:44:40 UTC,2864,103.4,109.5,29.14,1004.01693373,0.0,,,,,,,
2020-09-24 10:45:10 UTC,2865,97.5,102.7,29.14,1004.02431077,0.0,,,,,,,
2020-09-24 10:45:41 UTC,2866,105.0,110.9,29.16,1003.98459903,0.0,,,,,,,
2020-09-24 10:46:12 UTC,2867,102.8,108.4,29.17,1004.01410388,0.0,,,,,,,
2020-09-24 10:46:43 UTC,2868,102.0,107.5,29.18,1003.99282942,0.0,,,,,,,
2020-09-24 10:47:14 UTC,2869,93.7,99.1,29.18,1003.98914121,0.0,,,,,,,
2020-09-24 10:47:44 UTC,2870,87.7,93.2,29.19,1003.99992215,0.0,,,,,,,
2020-09-24 10:48:16 UTC,2871,83.6,88.5,29.21,1004.01524287,0.0,,,,,,,
2020-09-24 10:48:48 UTC,2872,103.3,109.2,29.21,1004.03339995,0.0,,,,,,,
2020-09-24 10:49:19 UTC,2873,103.1,108.9,29.23,1004.07340335,0.0,,,,,,,
2020-09-24 10:49:50 UTC,2874,100.6,106.3,29.23,1004.04815294,0.0,,,,,,,
2020-09-24 10:50:21 UTC,2875,101.1,107.5,29.24,1003.96161878,0.0,,,,,,,
2020-09-24 10:50:51 UTC,2876,99.2,105.1,29.24,1003.99424583,0.0,,,,,,,
2020-09-24 10:51:22 UTC,2877,100.5,106.2,29.25,1004.001338,0.0,,,,,,,
2020-09-24 10:51:53 UTC,2878,96.6,102.7,29.27,1003.97324443,0.0,,,,,,,
2020-09-24 10:52:24 UTC,2879,82.8,87.7,29.26,1004.00190347,0.0,,,,,,,
2020-09-24 10:52:55 UTC,2880,82.6,87.5,29.28,1004.06006388,0.0,,,,,,,
2020-09-24 10:53:26 UTC,2881,62.5,66.6,29.3,1004.04643911,0.0,,,,,,,
2020-09-24 10:53:56 UTC,2882,35.6,38.5,29.31,1003.97408015,0.0,,,,,,,
2020-09-24 10:54:27 UTC,2883,36.2,39.4,29.31,1003.98855126,0.0,,,,,,,
2020-09-24 10:54:58 UTC,2884,33.4,36.3,29.3,1003.96330123,0.0,,,,,,,
2020-09-24 10:55:30 UTC,2885,33.7,37.0,29.31,1003.96329651,0.0,,,,,,,
2020-09-24 10:56:01 UTC,2886,30.9,33.2,29.32,1004.00330164,0.0,,,,,,,
2020-09-24 10:56:32 UTC,2887,31.2,34.3,29.32,1004.02514833,0.0,,,,,,,
2020-09-24 10:57:02 UTC,2888,32.8,36.6,29.34,1003.99988773,0.0,,,,,,,
2020-09-24 10:57:33 UTC,2889,35.8,39.0,29.35,1003.98966483,0.0,,,,,,,
2020-09-24 10:58:04 UTC,2890,29.3,31.8,29.35,1004.00782434,0.0,,,,,,,
2020-09-24 10:58:35 UTC,2891,30.9,33.2,29.36,1004.01888674,0.0,,,,,,,
2020-09-24 10:59:06 UTC,2892,32.0,35.2,29.36,1003.96808847,0.0,,,,,,,
2020-09-24 10:59:37 UTC,2893,31.9,34.9,29.38,1003.97573921,0.0,,,,,,,
2020-09-24 11:00:07 UTC,2894,35.2,38.8,29.38,1004.01234296,0.0,,,,,,,
2020-09-24 11:00:38 UTC,2895,31.2,34.3,29.39,1004.03419059,0.0,,,,,,,
2020-09-24 11:01:09 UTC,2896,35.5,38.5,29.39,1003.90393396,0.0,,,,,,,
2020-09-24 11:01:40 UTC,2897,33.1,36.4,29.4,1004.04496912,0.0,,,,,,,
2020-09-24 11:02:16 UTC,2898,31.6,35.0,29.41,1004.00182517,0.0,,,,,,,
2020-09-24 11:02:46 UTC,2899,30.9,33.7,29.41,1004.02736025,0.0,,,,,,,
2020-09-24 11:03:22 UTC,2900,32.3,35.1,29.42,1004.04552111,0.0,,,,,,,
2020-09-24 11:03:53 UTC,2901,31.8,35.3,29.42,1004.00210026,0.0,,,,,,,
2020-09-24 11:04:24 UTC,2902,30.1,33.2,29.42,1004.04892477,0.0,,,,,,,
2020-09-24 11:04:55 UTC,2903,31.0,33.7,29.42,1004.07787215,0.0,,,,,,,
2020-09-24 11:06:26 UTC,2904,36.2,40.1,29.43,1004.02422304,0.0,,,,,,,
2020-09-24 11:06:57 UTC,2905,34.1,37.3,29.43,1003.99896214,0.0,,,,,,,
2020-09-24 11:07:27 UTC,2906,33.3,36.3,29.43,1004.03869701,0.0,,,,,,,
2020-09-24 11:07:58 UTC,2907,36.4,40.5,29.45,1004.03187161,0.0,,,,,,,
2020-09-24 11:08:29 UTC,2908,35.4,39.4,29.44,1004.00264917,0.0,,,,,,,
2020-09-24 11:09:00 UTC,2909,32.9,36.4,29.45,1003.99185201,0.0,,,,,,,
2020-09-24 11:09:30 UTC,2910,35.9,39.1,29.45,1004.01001334,0.0,,,,,,,
2020-09-24 11:10:01 UTC,2911,37.1,41.0,29.46,1004.03923596,0.0,,,,,,,
2020-09-24 11:10:32 UTC,2912,32.4,35.4,29.47,1003.99268144,0.0,,,,,,,
2020-09-24 11:11:03 UTC,2913,34.7,37.8,29.49,1004.00004368,0.0,,,,,,,
2020-09-24 11:11:38 UTC,2914,36.6,40.0,29.48,1003.94924502,0.0,,,,,,,
2020-09-24 11:12:09 UTC,2915,34.5,37.8,29.49,1003.98215338,0.0,,,,,,,
2020-09-24 11:12:40 UTC,2916,34.0,37.5,29.5,1003.92793857,0.0,,,,,,,
2020-09-24 11:13:11 UTC,2917,36.8,40.5,29.48,1003.97819508,0.0,,,,,,,
2020-09-24 11:13:41 UTC,2918,37.0,40.3,29.43,1003.92659218,0.0,,,,,,,
2020-09-24 11:14:12 UTC,2919,33.9,36.9,29.33,1003.89149507,0.0,,,,,,,
2020-09-24 11:14:43 UTC,2920,34.8,37.8,29.25,1003.9289894,0.0,,,,,,,
2020-09-24 11:15:14 UTC,2921,35.3,38.4,29.15,1003.94119473,0.0,,,,,,,
2020-09-24 11:15:44 UTC,2922,33.2,37.0,29.07,1003.94287132,0.0,,,,,,,
2020-09-24 11:16:15 UTC,2923,33.9,37.2,28.88,1003.95971988,0.0,,,,,,,
2020-09-24 11:16:46 UTC,2924,20.2,22.3,28.8,1003.9936317,0.0,,,,,,,
2020-09-24 11:17:17 UTC,2925,33.9,37.2,28.73,1003.9450217,0.0,,,,,,,
2020-09-24 11:17:47 UTC,2926,36.6,39.3,28.63,1003.9207269,0.0,,,,,,,
2020-09-24 11:18:18 UTC,2927,35.7,39.3,28.53,1003.9247133,0.0,,,,,,,
2020-09-24 11:18:49 UTC,2928,34.1,37.8,28.5,1003.91699225,0.0,,,,,,,
2020-09-24 11:19:20 UTC,2929,32.5,36.2,28.43,1003.91508298,0.0,,,,,,,
2020-09-24 11:19:50 UTC,2930,32.3,35.2,28.37,1003.9134707,0.0,,,,,,,
2020-09-24 11:20:21 UTC,2931,34.8,38.3,28.27,1003.94655632,0.0,,,,,,,
2020-09-24 11:20:52 UTC,2932,34.0,37.1,28.25,1003.88812338,0.0,,,,,,,
2020-09-24 11:21:23 UTC,2933,34.4,38.2,28.21,1003.941209,0.0,,,,,,,
2020-09-24 11:21:53 UTC,2934,38.0,41.4,28.17,1003.91807722,0.0,,,,,,,
2020-09-24 11:22:24 UTC,2935,33.2,36.0,28.13,1003.90630281,0.0,,,,,,,
2020-09-24 11:22:55 UTC,2936,29.3,32.0,28.08,1003.94093339,0.0,,,,,,,
2020-09-24 11:23:26 UTC,2937,29.4,31.8,27.98,1003.92715111,0.0,,,,,,,
2020-09-24 11:23:56 UTC,2938,29.9,33.1,27.97,1003.8905486,0.0,,,,,,,
2020-09-24 11:24:27 UTC,2939,31.5,34.6,27.94,1003.89721696,0.0,,,,,,,
2020-09-24 11:24:58 UTC,2940,33.0,35.8,27.87,1003.93078878,0.0,,,,,,,
2020-09-24 11:25:29 UTC,2941,35.3,39.2,27.82,1003.92937443,0.0,,,,,,,
2020-09-24 11:25:59 UTC,2942,34.4,38.0,27.79,1003.93914993,0.0,,,,,,,
2020-09-24 11:26:30 UTC,2943,35.4,39.1,27.72,1003.88662054,0.0,,,,,,,
2020-09-24 11:27:01 UTC,2944,34.8,38.2,27.74,1003.93402471,0.0,,,,,,,
2020-09-24 11:27:32 UTC,2945,30.0,33.0,27.71,1003.87525206,0.0,,,,,,,
2020-09-24 11:28:03 UTC,2946,29.8,39.1,27.68,1003.88524042,0.0,,,,,,,
2020-09-24 11:28:34 UTC,2947,29.5,32.3,27.67,1003.85574274,0.0,,,,,,,
2020-09-24 11:29:05 UTC,2948,28.9,31.6,27.62,1003.85429262,0.0,,,,,,,
2020-09-24 11:29:36 UTC,2949,34.3,37.3,27.57,1003.81664407,0.0,,,,,,,
2020-09-24 11:30:07 UTC,2950,32.7,36.4,27.53,1003.78666703,0.0,,,,,,,
2020-09-24 11:31:58 UTC,2951,33.9,37.6,27.46,1003.79187924,0.0,,,,,,,
2020-09-24 11:32:29 UTC,2952,32.7,36.0,27.4,1003.7897522,0.0,,,,,,,
2020-09-24 11:33:00 UTC,2953,33.6,37.3,27.43,1003.7726936,0.0,,,,,,,
2020-09-24 11:33:31 UTC,2954,34.8,37.8,27.39,1003.79643174,0.0,,,,,,,
2020-09-24 11:34:02 UTC,2955,31.7,35.5,27.38,1003.79635934,0.0,,,,,,,
2020-09-24 11:34:33 UTC,2956,35.2,38.5,27.41,1003.79373235,0.0,,,,,,,
2020-09-24 11:35:03 UTC,2957,33.0,36.1,27.37,1003.79600222,0.0,,,,,,,
2020-09-24 11:35:34 UTC,2958,35.9,39.1,27.34,1003.79492834,0.0,,,,,,,
2020-09-24 11:36:05 UTC,2959,33.3,36.6,27.31,1003.72172345,0.0,,,,,,,
2020-09-24 11:36:36 UTC,2960,31.8,34.4,27.32,1003.79819094,0.0,,,,,,,
2020-09-24 11:37:07 UTC,2961,34.5,37.4,27.26,1003.80313597,0.0,,,,,,,
2020-09-24 11:37:37 UTC,2962,33.1,36.1,27.28,1003.80044658,0.0,,,,,,,
2020-09-24 11:38:08 UTC,2963,33.4,36.3,27.24,1003.74499985,0.0,,,,,,,
2020-09-24 11:38:39 UTC,2964,34.3,37.1,27.19,1003.81160354,0.0,,,,,,,
2020-09-24 11:39:10 UTC,2965,34.7,37.5,27.12,1003.80562555,0.0,,,,,,,
2020-09-24 11:39:40 UTC,2966,35.9,39.0,27.1,1003.82300695,0.0,,,,,,,
2020-09-24 11:40:11 UTC,2967,36.0,39.3,27.09,1003.83003273,0.0,,,,,,,
2020-09-24 11:40:42 UTC,2968,35.0,38.6,27.02,1003.83844309,0.0,,,,,,,
2020-09-24 11:41:13 UTC,2969,32.4,35.1,27.06,1003.79297252,0.0,,,,,,,
2020-09-24 11:41:44 UTC,2970,31.2,34.9,27.07,1003.86515838,0.0,,,,,,,
2020-09-24 11:42:14 UTC,2971,31.5,34.9,27.07,1003.82559574,0.0,,,,,,,
2020-09-24 11:42:45 UTC,2972,33.4,37.6,27.12,1003.87440277,0.0,,,,,,,
2020-09-24 11:43:16 UTC,2973,35.8,39.3,27.11,1003.8596127,0.0,,,,,,,
2020-09-24 11:43:47 UTC,2974,35.1,38.5,27.08,1003.85110878,0.0,,,,,,,
2020-09-24 11:44:17 UTC,2975,32.2,35.3,27.07,1003.86515838,0.0,,,,,,,
2020-09-24 11:44:48 UTC,2976,34.8,38.3,27.06,1003.80739234,0.0,,,,,,,
2020-09-24 11:45:19 UTC,2977,32.5,35.6,27.06,1003.84695412,0.0,,,,,,,
2020-09-24 11:45:50 UTC,2978,35.3,38.3,27.05,1003.83187878,0.0,,,,,,,
2020-09-24 11:46:21 UTC,2979,31.8,34.4,27.02,1003.82402411,0.0,,,,,,,
2020-09-24 11:46:51 UTC,2980,33.8,36.8,27.02,1003.79888388,0.0,,,,,,,
2020-09-24 11:47:22 UTC,2981,4369.1,1478.4,26.98,1003.88390223,0.0,,,,,,,
2020-09-24 11:47:53 UTC,2982,34.7,38.2,26.99,1003.86246222,0.0,,,,,,,
2020-09-24 11:48:24 UTC,2983,33.6,36.4,26.93,1003.88932746,0.0,,,,,,,
2020-09-24 11:48:54 UTC,2984,33.1,36.5,26.95,1003.92602831,0.0,,,,,,,
2020-09-24 11:49:26 UTC,2985,32.4,35.3,26.93,1003.9255585,0.0,,,,,,,
2020-09-24 11:49:57 UTC,2986,34.7,37.2,26.92,1003.90308218,0.0,,,,,,,
2020-09-24 11:50:27 UTC,2987,35.0,38.3,26.86,1003.93362163,0.0,,,,,,,
2020-09-24 11:50:58 UTC,2988,34.6,38.2,26.93,1003.9325781,0.0,,,,,,,
2020-09-24 11:51:29 UTC,2989,35.4,38.8,26.97,1003.94821967,0.0,,,,,,,
2020-09-24 11:52:00 UTC,2990,34.0,36.7,27.06,1003.96601088,0.0,,,,,,,
2020-09-24 11:52:30 UTC,2991,33.9,37.0,27.15,1003.97979016,0.0,,,,,,,
2020-09-24 11:53:01 UTC,2992,31.7,34.2,27.24,1003.9646927,0.0,,,,,,,
2020-09-24 11:53:32 UTC,2993,33.4,36.5,27.28,1004.01312348,0.0,,,,,,,
2020-09-24 11:54:03 UTC,2994,33.0,35.5,27.34,1004.04017411,0.0,,,,,,,
2020-09-24 11:54:33 UTC,2995,35.5,38.6,27.39,1004.09940689,0.0,,,,,,,
2020-09-24 11:55:04 UTC,2996,32.5,35.6,27.45,1004.08315743,0.0,,,,,,,
2020-09-24 11:55:35 UTC,2997,36.4,39.2,27.49,1004.04897703,0.0,,,,,,,
2020-09-24 11:56:06 UTC,2998,21.3,38.2,27.53,1004.09340639,0.0,,,,,,,
2020-09-24 11:56:37 UTC,2999,26.5,29.8,27.57,1004.06198014,0.0,,,,,,,
2020-09-24 11:57:07 UTC,3000,18.7,22.5,27.61,1004.08486221,0.0,,,,,,,
2020-09-24 11:57:38 UTC,3001,16.6,21.0,27.64,1004.09700435,0.0,,,,,,,
2020-09-24 11:58:09 UTC,3002,17.4,22.3,27.68,1004.13801025,0.0,,,,,,,
2020-09-24 11:58:40 UTC,3003,16.8,33.7,27.71,1004.13507735,0.0,,,,,,,
2020-09-24 11:59:10 UTC,3004,17.5,23.9,27.74,1004.06763896,0.0,,,,,,,
2020-09-24 11:59:41 UTC,3005,13.1,24.4,27.77,1004.11198388,0.0,,,,,,,
2020-09-24 12:00:12 UTC,3006,15.7,17.4,27.79,1004.13387224,0.0,,,,,,,
2020-09-24 12:00:43 UTC,3007,7.3,17.5,27.82,1004.10631566,0.0,,,,,,,
2020-09-24 12:01:14 UTC,3008,17.7,19.9,27.83,1004.1352497,0.0,,,,,,,
2020-09-24 12:01:44 UTC,3009,17.5,19.4,27.86,1004.19403129,0.0,,,,,,,
2020-09-24 12:04:16 UTC,3010,31.1,34.2,27.96,1004.12495546,0.0,,,,,,,
2020-09-24 12:04:47 UTC,3011,33.8,37.1,27.98,1004.08230745,0.0,,,,,,,
2020-09-24 12:05:17 UTC,3012,18.2,20.2,28.0,1004.13335605,0.0,,,,,,,
2020-09-24 12:05:48 UTC,3013,21.9,23.9,27.92,1004.10211086,0.0,,,,,,,
2020-09-24 12:06:19 UTC,3014,15.8,17.0,27.83,1004.08824211,0.0,,,,,,,
2020-09-24 12:06:50 UTC,3015,16.6,18.1,27.73,1004.12133825,0.0,,,,,,,
2020-09-24 12:07:20 UTC,3016,17.5,19.0,27.64,1004.11478265,0.0,,,,,,,
2020-09-24 12:07:51 UTC,3017,23.0,25.5,27.53,1004.03937972,0.0,,,,,,,
2020-09-24 12:08:22 UTC,3018,29.7,32.4,27.49,1004.1027152,0.0,,,,,,,
2020-09-24 12:08:53 UTC,3019,21.3,23.2,27.51,1004.04940427,0.0,,,,,,,
2020-09-24 12:09:23 UTC,3020,27.3,30.2,27.55,1004.07229214,0.0,,,,,,,
2020-09-24 12:09:54 UTC,3021,20.1,21.8,27.59,1004.11330556,0.0,,,,,,,
2020-09-24 12:10:25 UTC,3022,33.0,35.5,27.61,1004.06338938,0.0,,,,,,,
2020-09-24 12:10:56 UTC,3023,24.7,27.6,27.65,1004.08292126,0.0,,,,,,,
2020-09-24 12:11:27 UTC,3024,17.7,19.2,27.69,1004.10209934,0.0,,,,,,,
2020-09-24 12:11:57 UTC,3025,31.6,34.6,27.73,1004.03103152,0.0,,,,,,,
2020-09-24 12:12:28 UTC,3026,35.6,38.0,27.76,1004.04309278,0.0,,,,,,,
2020-09-24 12:12:59 UTC,3027,27.7,29.7,27.78,1004.07606571,0.0,,,,,,,
2020-09-24 12:13:30 UTC,3028,33.4,36.5,27.78,1004.08680673,0.0,,,,,,,
2020-09-24 12:14:00 UTC,3029,23.9,26.0,27.74,1004.0313774,0.0,,,,,,,
2020-09-24 12:14:31 UTC,3030,27.4,31.6,27.67,1004.01451368,0.0,,,,,,,
2020-09-24 12:15:02 UTC,3031,26.9,29.3,27.59,1003.99785002,0.0,,,,,,,
2020-09-24 12:15:33 UTC,3032,26.2,27.8,27.46,1004.01904831,0.0,,,,,,,
2020-09-24 12:16:04 UTC,3033,27.5,29.6,27.34,1003.96804278,0.0,,,,,,,
2020-09-24 12:16:35 UTC,3034,27.5,32.5,27.34,1003.88887853,0.0,,,,,,,
2020-09-24 12:17:06 UTC,3035,29.1,31.4,27.37,1003.94027112,0.0,,,,,,,
2020-09-24 12:17:37 UTC,3036,27.9,30.5,27.4,1003.93402911,0.0,,,,,,,
2020-09-24 12:18:07 UTC,3037,27.9,29.8,27.45,1003.89956431,0.0,,,,,,,
2020-09-24 12:18:38 UTC,3038,32.4,34.9,27.51,1003.91583631,0.0,,,,,,,
2020-09-24 12:19:09 UTC,3039,32.5,35.0,27.54,1003.92428592,0.0,,,,,,,
2020-09-24 12:19:40 UTC,3040,16.8,18.5,27.58,1003.91431964,0.0,,,,,,,
2020-09-24 12:20:10 UTC,3041,16.1,17.7,27.6,1003.9331474,0.0,,,,,,,
2020-09-24 12:20:41 UTC,3042,15.3,17.0,27.63,1003.89459143,0.0,,,,,,,
2020-09-24 12:21:12 UTC,3043,12.1,13.3,27.67,1003.91347753,0.0,,,,,,,
2020-09-24 12:21:43 UTC,3044,4.9,6.0,27.7,1003.91116626,0.0,,,,,,,
2020-09-24 12:22:13 UTC,3045,6.3,11.0,27.75,1003.90180259,0.0,,,,,,,
2020-09-24 12:22:44 UTC,3046,6.7,14.2,27.72,1003.85070518,0.0,,,,,,,
2020-09-24 12:23:20 UTC,3047,6.6,14.1,27.7,1003.82086436,0.0,,,,,,,
2020-09-24 12:23:51 UTC,3048,6.5,13.8,27.63,1003.89459143,0.0,,,,,,,
2020-09-24 12:24:22 UTC,3049,6.4,12.7,27.51,1003.79335602,0.0,,,,,,,
2020-09-24 12:24:53 UTC,3050,6.8,13.6,27.33,1003.84893661,0.0,,,,,,,
2020-09-24 12:25:24 UTC,3051,5.4,11.3,27.28,1003.80747842,0.0,,,,,,,
2020-09-24 12:25:55 UTC,3052,5.6,13.6,27.37,1003.79600222,0.0,,,,,,,
2020-09-24 12:26:25 UTC,3053,5.5,7.8,27.42,1003.83005133,0.0,,,,,,,
2020-09-24 12:26:56 UTC,3054,6.1,15.5,27.46,1003.75563026,0.0,,,,,,,
2020-09-24 12:27:27 UTC,3055,5.7,7.7,27.49,1003.83622635,0.0,,,,,,,
2020-09-24 12:27:58 UTC,3056,5.7,13.5,27.53,1003.80848817,0.0,,,,,,,
2020-09-24 12:28:28 UTC,3057,6.4,13.0,27.56,1003.80953798,0.0,,,,,,,
2020-09-24 12:28:59 UTC,3058,5.8,11.4,27.6,1003.79252044,0.0,,,,,,,
2020-09-24 12:29:30 UTC,3059,6.1,18.1,27.65,1003.84090126,0.0,,,,,,,
